5.651141186747511425e-01,1.065347050106115051e-01,3.283511763146373941e-01
1.686834858787851221e-01,9.879261638075173546e-02,7.325238977404631147e-01
4.572683960860837726e-01,6.734568627523442041e-02,4.753859176386817653e-01
6.805582886742096438e-01,9.359803175961309285e-02,2.258436795661772911e-01
3.569800603799521133e-01,8.972668840654390854e-02,5.532932512135039227e-01
2.782494180703613540e-01,1.148788346209642375e-01,6.068717473086744363e-01
4.530594339267405846e-01,5.750518316858908158e-02,4.894353829046703130e-01
8.380683131121646756e-01,4.216345060976534748e-02,1.197682362780700255e-01
1.639223192250353345e-01,9.151007226956311968e-02,7.445676085054014903e-01
3.379054469030726149e-01,7.761217428858921408e-02,5.844823788083381988e-01
1.533441674407124700e-01,8.383982137350577679e-02,7.628160111857817949e-01
8.380683131121646756e-01,4.216345060976534748e-02,1.197682362780700255e-01
5.286697891951946948e-01,7.097780627382783980e-02,4.003524045309774237e-01
6.861035939438882014e-01,6.728641367324490752e-02,2.466099923828667939e-01
2.731943422113900510e-01,5.397299980776121275e-02,6.728326579808487917e-01
3.379054469030726149e-01,7.761217428858921408e-02,5.844823788083381988e-01
2.876535673117752712e-01,7.186110812078880250e-02,6.404853245674358986e-01
8.417878776571690036e-01,6.086644305616471101e-02,9.734567928666622294e-02
2.066075198200466867e-01,8.472124184173843164e-02,7.086712383382147706e-01
5.149384937283519870e-01,4.657221494480527635e-02,4.384892913268427783e-01
2.840664032009345141e-01,1.152665414058329646e-01,6.006670553932325074e-01
6.171925081376100630e-01,6.282263942989847749e-02,3.199848524324914179e-01
5.286697891951946948e-01,7.097780627382783980e-02,4.003524045309774237e-01
7.162153435164068105e-01,7.844867082005355097e-02,2.053359856635395830e-01
5.453425893306265149e-01,6.284608306601963124e-02,3.918113276033538539e-01
2.493827279606572189e-01,8.576734113251857639e-02,6.648499309068242047e-01
6.811067538292693291e-01,5.868767661568859845e-02,2.602055695550419268e-01
7.062464437734569112e-01,4.252493179614915547e-02,2.512286244303939542e-01
7.162153435164068105e-01,7.844867082005355097e-02,2.053359856635395830e-01
2.018463531662969268e-01,7.743869773054981587e-02,7.207149491031532573e-01
6.465036520179555657e-01,6.440258465846389335e-02,2.890937633235805548e-01
7.098694325545551465e-01,9.517797698817850871e-02,1.949525904572664003e-01
6.805582886742096438e-01,9.359803175961309285e-02,2.258436795661772911e-01
5.397972840609479572e-01,8.915770115238781657e-02,3.710450147866643511e-01
6.548646484157052416e-01,6.793779809621225407e-02,2.771975534880825598e-01
7.344040372821029061e-01,5.181764298216137016e-02,2.137783197357357723e-01
8.124767337768235009e-01,5.928649782759930209e-02,1.282367683955771276e-01
4.522833398122642068e-01,7.653728259639953901e-02,4.711793775913362126e-01
1.686834858787851221e-01,9.879261638075173546e-02,7.325238977404631147e-01
5.292191322766249817e-01,8.148745025633045980e-02,3.892934174670444891e-01
2.519965124695780490e-01,8.701046906034834438e-02,6.609930184700736344e-01
8.417878776571690036e-01,6.086644305616471101e-02,9.734567928666622294e-02
4.293506429120171330e-01,8.679280043040629722e-02,4.838565566575765975e-01
8.673794569925101783e-01,4.374339583833075640e-02,8.887714716915913471e-02
8.380683131121646756e-01,4.216345060976534748e-02,1.197682362780700255e-01
2.734882514166115941e-01,1.075962905097756356e-01,6.189154580736128120e-01
2.066075198200466867e-01,8.472124184173843164e-02,7.086712383382147706e-01
3.244846246968815517e-01,1.073997245774620524e-01,5.681156507256565069e-01
2.888275698546842740e-01,1.225490855170216220e-01,5.886233446282942428e-01
7.088124579467618425e-01,6.894069019999532477e-02,2.222468518532428605e-01
7.162153435164068105e-01,7.844867082005355097e-02,2.053359856635395830e-01
1.581053340944622021e-01,9.112236548469439257e-02,7.507723004208433082e-01
8.417878776571690036e-01,6.086644305616471101e-02,9.734567928666622294e-02
2.734882514166115941e-01,1.075962905097756356e-01,6.189154580736128120e-01
4.216113412438865504e-01,8.249504721479396230e-02,4.958936115413193901e-01
8.380683131121646756e-01,4.216345060976534748e-02,1.197682362780700255e-01
5.149384937283519870e-01,4.657221494480527635e-02,4.384892913268427783e-01
5.196996603821018024e-01,5.385475905599388519e-02,4.264455805619043471e-01
8.417878776571690036e-01,6.086644305616471101e-02,9.734567928666622294e-02
4.314501995690261937e-01,7.067509549249569034e-02,4.978747049384782963e-01
1.937623889366594798e-01,7.597300454513485068e-02,7.302646065182056834e-01
3.574390446912683594e-01,8.110418053934051463e-02,5.614567747693911537e-01
8.478458592043145448e-01,4.025138958757946972e-02,1.119027512081061382e-01
8.380683131121646756e-01,4.216345060976534748e-02,1.197682362780700255e-01
1.686834858787851221e-01,9.879261638075173546e-02,7.325238977404631147e-01
3.574390446912683594e-01,8.110418053934051463e-02,5.614567747693911537e-01
2.731943422113900510e-01,5.397299980776121275e-02,6.728326579808487917e-01
3.142048522393415255e-01,8.868058911576377767e-02,5.971145586448945997e-01
3.193900798227645166e-01,4.838431954164078286e-02,6.322256006355947422e-01
6.047654827834906266e-01,7.558828544139367667e-02,3.196462317751157522e-01
5.497748002366784625e-01,9.158191000336554644e-02,3.586432897599559633e-01
8.673794569925101783e-01,4.374339583833075640e-02,8.887714716915913471e-02
6.861035939438882014e-01,6.728641367324490752e-02,2.466099923828667939e-01
4.042717398541427753e-01,1.096124122660231820e-01,4.861158478798340288e-01
3.189660188930912854e-01,9.596313322695239345e-02,5.850708478799562240e-01
6.660372498061513102e-01,6.789459090921518003e-02,2.660681592846335652e-01
2.519965124695780490e-01,8.701046906034834438e-02,6.609930184700736344e-01
6.506556862563620536e-01,5.809729498956691524e-02,2.912470187540709965e-01
8.380683131121646756e-01,4.216345060976534748e-02,1.197682362780700255e-01
2.821082620420966025e-01,9.817272620715697395e-02,6.197190117507463958e-01
8.417878776571690036e-01,6.086644305616471101e-02,9.734567928666622294e-02
2.066075198200466867e-01,8.472124184173843164e-02,7.086712383382147706e-01
4.266890329152763783e-01,6.339255138130707457e-02,5.099184157034166720e-01
7.154147378242338151e-01,6.886635890181032338e-02,2.157189032739559309e-01
8.673794569925101783e-01,4.374339583833075640e-02,8.887714716915913471e-02
1.686834858787851221e-01,9.879261638075173546e-02,7.325238977404631147e-01
4.266890329152763783e-01,6.339255138130707457e-02,5.099184157034166720e-01
3.142048522393415255e-01,8.868058911576377767e-02,5.971145586448945997e-01
6.805582886742096438e-01,9.359803175961309285e-02,2.258436795661772911e-01
2.876535673117752712e-01,7.186110812078880250e-02,6.404853245674358986e-01
7.162153435164068105e-01,7.844867082005355097e-02,2.053359856635395830e-01
7.098694325545551465e-01,9.517797698817850871e-02,1.949525904572664003e-01
8.380683131121646756e-01,4.216345060976534748e-02,1.197682362780700255e-01
8.380683131121646756e-01,4.216345060976534748e-02,1.197682362780700255e-01
2.066075198200466867e-01,8.472124184173843164e-02,7.086712383382147706e-01
3.182365294510649534e-01,5.609708549908759556e-02,6.256663850498476176e-01
8.124767337768235009e-01,5.928649782759930209e-02,1.282367683955771276e-01
8.673794569925101783e-01,4.374339583833075640e-02,8.887714716915913471e-02
2.782494180703613540e-01,1.148788346209642375e-01,6.068717473086744363e-01
5.145921457410703725e-01,8.107538813793095656e-02,4.043324661209985460e-01
